YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 05 30 00 00  33 13.7 15.3 99.00 99.00 99.00 999 1020.6 999.0 999.0 999.0 99.0 99.00
2021 05 30 01 00  58 14.7 16.2 99.00 99.00 99.00 999 1021.1 999.0 999.0 999.0 99.0 99.00
2021 05 30 02 00  44 14.7 16.0 99.00 99.00 99.00 999 1021.7 999.0 999.0 999.0 99.0 99.00
2021 05 30 03 00  54 15.9 17.6 99.00 99.00 99.00 999 1020.6 999.0 999.0 999.0 99.0 99.00
2021 05 30 04 00  50 17.0 18.3 99.00 99.00 99.00 999 1020.1 999.0 999.0 999.0 99.0 99.00
2021 05 30 05 00  46 14.2 15.5 99.00 99.00 99.00 999 1021.8 999.0 999.0 999.0 99.0 99.00
2021 05 30 06 00  51 11.1 12.1 99.00 99.00 99.00 999 1022.4 999.0 999.0 999.0 99.0 99.00
2021 05 30 07 00  52 12.4 13.4 99.00 99.00 99.00 999 1022.1 999.0 999.0 999.0 99.0 99.00
2021 05 30 08 00  56 14.2 15.2 99.00 99.00 99.00 999 1021.7 999.0 999.0 999.0 99.0 99.00
2021 05 30 09 00  54 14.1 15.0 99.00 99.00 99.00 999 1021.9 999.0 999.0 999.0 99.0 99.00
2021 05 30 10 00  46 12.5 13.6 99.00 99.00 99.00 999 1022.4 999.0 999.0 999.0 99.0 99.00
2021 05 30 11 00  50 14.4 15.1 99.00 99.00 99.00 999 1022.2 999.0 999.0 999.0 99.0 99.00
2021 05 30 12 00  60 14.7 16.1 99.00 99.00 99.00 999 1022.6 999.0 999.0 999.0 99.0 99.00
2021 05 30 13 00  44 14.8 15.8 99.00 99.00 99.00 999 1022.5 999.0 999.0 999.0 99.0 99.00
2021 05 30 14 00  49 13.7 14.9 99.00 99.00 99.00 999 1022.6 999.0 999.0 999.0 99.0 99.00
2021 05 30 15 00  54 14.1 15.6 99.00 99.00 99.00 999 1022.9 999.0 999.0 999.0 99.0 99.00
2021 05 30 16 00  50 13.7 14.9 99.00 99.00 99.00 999 1022.5 999.0 999.0 999.0 99.0 99.00
2021 05 30 17 00  51 13.6 14.4 99.00 99.00 99.00 999 1022.5 999.0 999.0 999.0 99.0 99.00
2021 05 30 18 00  42 14.7 16.2 99.00 99.00 99.00 999 1021.7 999.0 999.0 999.0 99.0 99.00
2021 05 30 19 00  44 14.9 16.5 99.00 99.00 99.00 999 1021.4 999.0 999.0 999.0 99.0 99.00
2021 05 30 20 00  40 14.0 15.8 99.00 99.00 99.00 999 1021.4 999.0 999.0 999.0 99.0 99.00
2021 05 30 21 00  41 14.2 14.8 99.00 99.00 99.00 999 1020.9 999.0 999.0 999.0 99.0 99.00
2021 05 30 22 00  30 13.2 14.6 99.00 99.00 99.00 999 1020.3 999.0 999.0 999.0 99.0 99.00
2021 05 30 23 00  22 10.5 11.4 99.00 99.00 99.00 999 1020.8 999.0 999.0 999.0 99.0 99.00
2021 05 31 00 00  31 11.2 12.0 99.00 99.00 99.00 999 1021.0 999.0 999.0 999.0 99.0 99.00
2021 05 31 01 00  31 11.2 12.1 99.00 99.00 99.00 999 1020.6 999.0 999.0 999.0 99.0 99.00
2021 05 31 02 00  26 11.3 11.8 99.00 99.00 99.00 999 1020.4 999.0 999.0 999.0 99.0 99.00
2021 05 31 03 00  31  8.8  9.7 99.00 99.00 99.00 999 1020.6 999.0 999.0 999.0 99.0 99.00
2021 05 31 04 00  24  9.1  9.6 99.00 99.00 99.00 999 1020.5 999.0 999.0 999.0 99.0 99.00
2021 05 31 05 00  27  9.9 10.5 99.00 99.00 99.00 999 1019.9 999.0 999.0 999.0 99.0 99.00
2021 05 31 06 00  30  9.0  9.6 99.00 99.00 99.00 999 1019.7 999.0 999.0 999.0 99.0 99.00
2021 05 31 07 00  31  9.0  9.8 99.00 99.00 99.00 999 1019.1 999.0 999.0 999.0 99.0 99.00
2021 05 31 08 00  30  8.5  9.1 99.00 99.00 99.00 999 1018.9 999.0 999.0 999.0 99.0 99.00
2021 05 31 09 00  34  8.8  9.3 99.00 99.00 99.00 999 1018.9 999.0 999.0 999.0 99.0 99.00
2021 05 31 10 00  36  8.0  8.5 99.00 99.00 99.00 999 1019.2 999.0 999.0 999.0 99.0 99.00
2021 05 31 11 00  12  6.8  7.2 99.00 99.00 99.00 999 1019.8 999.0 999.0 999.0 99.0 99.00
2021 05 31 12 00   3  6.2  6.8 99.00 99.00 99.00 999 1020.3 999.0 999.0 999.0 99.0 99.00
2021 05 31 13 00   8  6.3  6.8 99.00 99.00 99.00 999 1020.4 999.0 999.0 999.0 99.0 99.00
2021 05 31 14 00   2  6.0  6.4 99.00 99.00 99.00 999 1020.2 999.0 999.0 999.0 99.0 99.00
2021 05 31 15 00 336  4.2  4.6 99.00 99.00 99.00 999 1020.6 999.0 999.0 999.0 99.0 99.00
2021 05 31 16 00 319  4.5  4.8 99.00 99.00 99.00 999 1020.8 999.0 999.0 999.0 99.0 99.00
2021 05 31 17 00 286  6.7  7.2 99.00 99.00 99.00 999 1021.0 999.0 999.0 999.0 99.0 99.00
2021 05 31 18 00 262  6.0  6.3 99.00 99.00 99.00 999 1021.2 999.0 999.0 999.0 99.0 99.00
2021 05 31 19 00 246  3.1  3.5 99.00 99.00 99.00 999 1020.8 999.0 999.0 999.0 99.0 99.00
2021 05 31 20 00 251  4.6  4.9 99.00 99.00 99.00 999 1021.0 999.0 999.0 999.0 99.0 99.00
2021 05 31 21 00 265  6.7  7.5 99.00 99.00 99.00 999 1021.3 999.0 999.0 999.0 99.0 99.00
2021 05 31 22 00 267  6.9  7.2 99.00 99.00 99.00 999 1021.3 999.0 999.0 999.0 99.0 99.00
2021 05 31 23 00 266  7.6  8.3 99.00 99.00 99.00 999 1022.0 999.0 999.0 999.0 99.0 99.00
2021 06 01 00 00 265  7.3  7.9 99.00 99.00 99.00 999 1022.2 999.0 999.0 999.0 99.0 99.00
2021 06 01 01 00 243  7.4  7.8 99.00 99.00 99.00 999 1023.1 999.0 999.0 999.0 99.0 99.00
2021 06 01 02 00 243  7.8  8.3 99.00 99.00 99.00 999 1023.6 999.0 999.0 999.0 99.0 99.00
2021 06 01 03 00 244  7.2  7.9 99.00 99.00 99.00 999 1023.6 999.0 999.0 999.0 99.0 99.00
2021 06 01 04 00 260  8.0  8.6 99.00 99.00 99.00 999 1023.7 999.0 999.0 999.0 99.0 99.00
2021 06 01 05 00 251  8.2  8.7 99.00 99.00 99.00 999 1023.6 999.0 999.0 999.0 99.0 99.00
2021 06 01 06 00 260  9.3  9.9 99.00 99.00 99.00 999 1023.8 999.0 999.0 999.0 99.0 99.00
2021 06 01 07 00 268  9.9 10.5 99.00 99.00 99.00 999 1023.7 999.0 999.0 999.0 99.0 99.00
2021 06 01 08 00 267  9.0  9.7 99.00 99.00 99.00 999 1024.0 999.0 999.0 999.0 99.0 99.00
2021 06 01 09 00 267  7.3  8.0 99.00 99.00 99.00 999 1024.2 999.0 999.0 999.0 99.0 99.00
2021 06 01 10 00 269  7.3  7.7 99.00 99.00 99.00 999 1024.9 999.0 999.0 999.0 99.0 99.00
2021 06 01 11 00 253  7.3  7.9 99.00 99.00 99.00 999 1025.2 999.0 999.0 999.0 99.0 99.00
2021 06 01 12 00 248  7.2  7.5 99.00 99.00 99.00 999 1025.2 999.0 999.0 999.0 99.0 99.00
2021 06 01 13 00 252  4.8  5.2 99.00 99.00 99.00 999 1025.2 999.0 999.0 999.0 99.0 99.00
2021 06 01 14 00 252  6.2  6.4 99.00 99.00 99.00 999 1025.8 999.0 999.0 999.0 99.0 99.00
2021 06 01 15 00 242  6.9  7.2 99.00 99.00 99.00 999 1025.5 999.0 999.0 999.0 99.0 99.00
2021 06 01 16 00 245  7.4  7.7 99.00 99.00 99.00 999 1025.1 999.0 999.0 999.0 99.0 99.00
2021 06 01 17 00 238  7.4  7.7 99.00 99.00 99.00 999 1024.8 999.0 999.0 999.0 99.0 99.00
2021 06 01 18 00 242  6.9  7.9 99.00 99.00 99.00 999 1024.6 999.0 999.0 999.0 99.0 99.00
2021 06 01 19 00 222  6.9  7.1 99.00 99.00 99.00 999 1024.1 999.0 999.0 999.0 99.0 99.00
2021 06 01 20 00 216  8.7  9.2 99.00 99.00 99.00 999 1024.0 999.0 999.0 999.0 99.0 99.00
2021 06 01 21 00 213  8.0  8.6 99.00 99.00 99.00 999 1023.9 999.0 999.0 999.0 99.0 99.00
2021 06 01 22 00 224  9.0  9.5 99.00 99.00 99.00 999 1023.9 999.0 999.0 999.0 99.0 99.00
2021 06 01 23 00 227  7.9  8.6 99.00 99.00 99.00 999 1024.4 999.0 999.0 999.0 99.0 99.00
2021 06 02 00 00 226  8.0  8.8 99.00 99.00 99.00 999 1024.4 999.0 999.0 999.0 99.0 99.00
2021 06 02 01 00 229  7.9  8.6 99.00 99.00 99.00 999 1024.6 999.0 999.0 999.0 99.0 99.00
2021 06 02 02 00 229  7.6  8.2 99.00 99.00 99.00 999 1025.1 999.0 999.0 999.0 99.0 99.00
2021 06 02 03 00 243  7.4  7.8 99.00 99.00 99.00 999 1025.0 999.0 999.0 999.0 99.0 99.00
2021 06 02 04 00 239  8.9  9.3 99.00 99.00 99.00 999 1024.9 999.0 999.0 999.0 99.0 99.00
2021 06 02 05 00 238  7.9  8.6 99.00 99.00 99.00 999 1025.0 999.0 999.0 999.0 99.0 99.00
2021 06 02 06 00 243  7.6  8.0 99.00 99.00 99.00 999 1024.8 999.0 999.0 999.0 99.0 99.00
2021 06 02 07 00 235  7.3  7.5 99.00 99.00 99.00 999 1024.6 999.0 999.0 999.0 99.0 99.00
2021 06 02 08 00 237  6.7  6.9 99.00 99.00 99.00 999 1024.7 999.0 999.0 999.0 99.0 99.00
2021 06 02 09 00 236  5.9  6.2 99.00 99.00 99.00 999 1024.8 999.0 999.0 999.0 99.0 99.00
2021 06 02 10 00 228  6.5  6.7 99.00 99.00 99.00 999 1025.0 999.0 999.0 999.0 99.0 99.00
2021 06 02 11 00 231  5.9  6.2 99.00 99.00 99.00 999 1025.3 999.0 999.0 999.0 99.0 99.00
2021 06 02 12 00 208  6.2  6.6 99.00 99.00 99.00 999 1025.4 999.0 999.0 999.0 99.0 99.00
2021 06 02 13 00 219  7.5  8.2 99.00 99.00 99.00 999 1025.7 999.0 999.0 999.0 99.0 99.00
2021 06 02 14 00 224  7.2  7.6 99.00 99.00 99.00 999 1025.5 999.0 999.0 999.0 99.0 99.00
2021 06 02 15 00 220  6.3  6.9 99.00 99.00 99.00 999 1025.8 999.0 999.0 999.0 99.0 99.00
2021 06 02 16 00 217  7.9  8.5 99.00 99.00 99.00 999 1025.5 999.0 999.0 999.0 99.0 99.00
2021 06 02 17 00 220  9.0  9.6 99.00 99.00 99.00 999 1025.3 999.0 999.0 999.0 99.0 99.00
2021 06 02 18 00 224  6.4  7.2 99.00 99.00 99.00 999 1025.0 999.0 999.0 999.0 99.0 99.00
2021 06 02 19 00 214  7.5  8.2 99.00 99.00 99.00 999 1024.7 999.0 999.0 999.0 99.0 99.00
2021 06 02 20 00 211  7.2  7.8 99.00 99.00 99.00 999 1024.4 999.0 999.0 999.0 99.0 99.00
2021 06 02 21 00 221  7.3  7.9 99.00 99.00 99.00 999 1024.4 999.0 999.0 999.0 99.0 99.00
2021 06 02 22 00 219  6.3  6.7 99.00 99.00 99.00 999 1024.4 999.0 999.0 999.0 99.0 99.00
2021 06 02 23 00 198  6.3  6.6 99.00 99.00 99.00 999 1023.9 999.0 999.0 999.0 99.0 99.00
2021 06 03 00 00 221  5.5  6.0 99.00 99.00 99.00 999 1024.6 999.0 999.0 999.0 99.0 99.00
2021 06 03 01 00 219  3.2  3.6 99.00 99.00 99.00 999 1024.7 999.0 999.0 999.0 99.0 99.00
2021 06 03 02 00 196  5.4  5.8 99.00 99.00 99.00 999 1024.6 999.0 999.0 999.0 99.0 99.00
2021 06 03 03 00 240  3.4  3.8 99.00 99.00 99.00 999 1024.7 999.0 999.0 999.0 99.0 99.00
2021 06 03 04 00 264  2.6  2.7 99.00 99.00 99.00 999 1024.3 999.0 999.0 999.0 99.0 99.00
2021 06 03 05 00 205  0.7  1.0 99.00 99.00 99.00 999 1023.6 999.0 999.0 999.0 99.0 99.00
2021 06 03 06 00 152  2.3  2.4 99.00 99.00 99.00 999 1022.7 999.0 999.0 999.0 99.0 99.00
2021 06 03 07 00 134  3.0  3.1 99.00 99.00 99.00 999 1022.0 999.0 999.0 999.0 99.0 99.00
2021 06 03 08 00 113  3.7  3.8 99.00 99.00 99.00 999 1021.8 999.0 999.0 999.0 99.0 99.00
2021 06 03 09 00 128  5.7  6.0 99.00 99.00 99.00 999 1021.4 999.0 999.0 999.0 99.0 99.00
2021 06 03 10 00 151  6.6  6.7 99.00 99.00 99.00 999 1021.0 999.0 999.0 999.0 99.0 99.00
2021 06 03 11 00 206  4.1  4.4 99.00 99.00 99.00 999 1021.5 999.0 999.0 999.0 99.0 99.00
2021 06 03 12 00 232  3.1  3.3 99.00 99.00 99.00 999 1021.4 999.0 999.0 999.0 99.0 99.00
2021 06 03 13 00 220  4.1  4.3 99.00 99.00 99.00 999 1021.6 999.0 999.0 999.0 99.0 99.00
2021 06 03 14 00 120  1.4  1.7 99.00 99.00 99.00 999 1020.6 999.0 999.0 999.0 99.0 99.00
2021 06 03 15 00 147  2.6  2.8 99.00 99.00 99.00 999 1020.2 999.0 999.0 999.0 99.0 99.00
2021 06 03 16 00 147  2.6  2.8 99.00 99.00 99.00 999 1019.8 999.0 999.0 999.0 99.0 99.00
2021 06 03 17 00 175  4.9  5.3 99.00 99.00 99.00 999 1019.4 999.0 999.0 999.0 99.0 99.00
2021 06 03 18 00 198  7.0  7.5 99.00 99.00 99.00 999 1018.4 999.0 999.0 999.0 99.0 99.00
2021 06 03 19 00 199  9.2  9.8 99.00 99.00 99.00 999 1018.1 999.0 999.0 999.0 99.0 99.00
2021 06 03 20 00 190  9.0  9.6 99.00 99.00 99.00 999 1017.1 999.0 999.0 999.0 99.0 99.00
2021 06 03 21 00 202  8.7  9.5 99.00 99.00 99.00 999 1016.8 999.0 999.0 999.0 99.0 99.00
2021 06 03 22 00 217  8.6  9.3 99.00 99.00 99.00 999 1016.2 999.0 999.0 999.0 99.0 99.00
2021 06 03 23 00 222  9.0  9.6 99.00 99.00 99.00 999 1016.6 999.0 999.0 999.0 99.0 99.00
2021 06 04 00 00 222  9.1  9.6 99.00 99.00 99.00 999 1016.7 999.0 999.0 999.0 99.0 99.00
2021 06 04 01 00 225  9.4 10.1 99.00 99.00 99.00 999 1016.4 999.0 999.0 999.0 99.0 99.00
2021 06 04 02 00 225  6.8  7.4 99.00 99.00 99.00 999 1016.7 999.0 999.0 999.0 99.0 99.00
2021 06 04 03 00 215  6.4  6.9 99.00 99.00 99.00 999 1016.5 999.0 999.0 999.0 99.0 99.00
2021 06 04 04 00 212  7.9  8.5 99.00 99.00 99.00 999 1015.7 999.0 999.0 999.0 99.0 99.00
2021 06 04 05 00 220 10.7 11.3 99.00 99.00 99.00 999 1015.1 999.0 999.0 999.0 99.0 99.00
2021 06 04 06 00 229  6.3  6.8 99.00 99.00 99.00 999 1014.9 999.0 999.0 999.0 99.0 99.00
2021 06 04 07 00 222  7.8  8.4 99.00 99.00 99.00 999 1014.6 999.0 999.0 999.0 99.0 99.00
2021 06 04 08 00 223  7.5  8.3 99.00 99.00 99.00 999 1014.7 999.0 999.0 999.0 99.0 99.00
2021 06 04 09 00 228  8.7  9.3 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00
2021 06 04 10 00 239  8.9  9.3 99.00 99.00 99.00 999 1014.6 999.0 999.0 999.0 99.0 99.00
2021 06 04 11 00 243  8.6  9.3 99.00 99.00 99.00 999 1014.5 999.0 999.0 999.0 99.0 99.00
2021 06 04 12 00 222 10.3 11.2 99.00 99.00 99.00 999 1014.7 999.0 999.0 999.0 99.0 99.00
2021 06 04 13 00 236  9.0 10.0 99.00 99.00 99.00 999 1015.0 999.0 999.0 999.0 99.0 99.00
2021 06 04 14 00 228  7.8  8.5 99.00 99.00 99.00 999 1014.7 999.0 999.0 999.0 99.0 99.00
2021 06 04 15 00 234  8.0  8.4 99.00 99.00 99.00 999 1014.6 999.0 999.0 999.0 99.0 99.00
2021 06 04 16 00 245  8.5  9.4 99.00 99.00 99.00 999 1014.1 999.0 999.0 999.0 99.0 99.00
2021 06 04 17 00 230  7.0  7.2 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2021 06 04 18 00 218  8.4  9.2 99.00 99.00 99.00 999 1013.3 999.0 999.0 999.0 99.0 99.00
2021 06 04 19 00 219  6.7  7.4 99.00 99.00 99.00 999 1013.4 999.0 999.0 999.0 99.0 99.00
2021 06 04 20 00 224  7.4  8.0 99.00 99.00 99.00 999 1012.9 999.0 999.0 999.0 99.0 99.00
2021 06 04 21 00 208  7.3  7.8 99.00 99.00 99.00 999 1012.6 999.0 999.0 999.0 99.0 99.00
2021 06 04 22 00 215  5.9  6.3 99.00 99.00 99.00 999 1013.3 999.0 999.0 999.0 99.0 99.00
2021 06 04 23 00 232  6.3  7.0 99.00 99.00 99.00 999 1013.4 999.0 999.0 999.0 99.0 99.00
2021 06 05 00 00 205 10.1 11.0 99.00 99.00 99.00 999 1012.4 999.0 999.0 999.0 99.0 99.00
2021 06 05 01 00 238  6.0  6.7 99.00 99.00 99.00 999 1013.2 999.0 999.0 999.0 99.0 99.00
2021 06 05 02 00 227  5.3  5.7 99.00 99.00 99.00 999 1013.8 999.0 999.0 999.0 99.0 99.00
2021 06 05 03 00 236  6.3  6.9 99.00 99.00 99.00 999 1013.3 999.0 999.0 999.0 99.0 99.00
2021 06 05 04 00 258  6.3  6.8 99.00 99.00 99.00 999 1013.0 999.0 999.0 999.0 99.0 99.00
2021 06 05 05 00 245  5.0  5.7 99.00 99.00 99.00 999 1013.1 999.0 999.0 999.0 99.0 99.00
2021 06 05 06 00 229  6.2  6.7 99.00 99.00 99.00 999 1013.3 999.0 999.0 999.0 99.0 99.00
2021 06 05 07 00 232  6.0  6.3 99.00 99.00 99.00 999 1013.6 999.0 999.0 999.0 99.0 99.00
2021 06 05 08 00 245  7.3  7.9 99.00 99.00 99.00 999 1013.0 999.0 999.0 999.0 99.0 99.00
2021 06 05 09 00 266  6.5  7.3 99.00 99.00 99.00 999 1013.2 999.0 999.0 999.0 99.0 99.00
2021 06 05 10 00 259  6.3  6.5 99.00 99.00 99.00 999 1013.8 999.0 999.0 999.0 99.0 99.00
2021 06 05 11 00 231  5.8  6.2 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2021 06 05 12 00 250  6.8  7.7 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00
2021 06 05 13 00 235  6.3  6.8 99.00 99.00 99.00 999 1014.1 999.0 999.0 999.0 99.0 99.00
2021 06 05 14 00 228  6.4  6.8 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00
2021 06 05 15 00 216  6.0  6.4 99.00 99.00 99.00 999 1014.1 999.0 999.0 999.0 99.0 99.00
2021 06 05 16 00 215  8.0  8.8 99.00 99.00 99.00 999 1013.7 999.0 999.0 999.0 99.0 99.00
2021 06 05 17 00 218  8.8  9.5 99.00 99.00 99.00 999 1013.4 999.0 999.0 999.0 99.0 99.00
2021 06 05 18 00 218  9.4 10.0 99.00 99.00 99.00 999 1012.7 999.0 999.0 999.0 99.0 99.00
2021 06 05 19 00 216  9.0  9.7 99.00 99.00 99.00 999 1012.5 999.0 999.0 999.0 99.0 99.00
2021 06 05 20 00 220  9.2  9.7 99.00 99.00 99.00 999 1012.2 999.0 999.0 999.0 99.0 99.00
2021 06 05 21 00 218 11.4 12.9 99.00 99.00 99.00 999 1011.7 999.0 999.0 999.0 99.0 99.00
2021 06 05 22 00 227 10.7 11.9 99.00 99.00 99.00 999 1011.7 999.0 999.0 999.0 99.0 99.00
2021 06 05 23 00 231 12.3 13.4 99.00 99.00 99.00 999 1011.8 999.0 999.0 999.0 99.0 99.00
2021 06 06 00 00 236 10.1 11.0 99.00 99.00 99.00 999 1012.3 999.0 999.0 999.0 99.0 99.00
2021 06 06 01 00 245 10.7 11.3 99.00 99.00 99.00 999 1013.0 999.0 999.0 999.0 99.0 99.00
2021 06 06 02 00 246  8.2  8.3 99.00 99.00 99.00 999 1013.6 999.0 999.0 999.0 99.0 99.00
2021 06 06 03 00 248 10.6 10.8 99.00 99.00 99.00 999 1013.6 999.0 999.0 999.0 99.0 99.00
2021 06 06 04 00 244  9.0  9.3 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2021 06 06 05 00 247  7.1  7.6 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00
2021 06 06 06 00 267  9.7 10.1 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00
2021 06 06 07 00 249  7.7  8.0 99.00 99.00 99.00 999 1014.7 999.0 999.0 999.0 99.0 99.00
2021 06 06 08 00 265  6.5  6.8 99.00 99.00 99.00 999 1015.0 999.0 999.0 999.0 99.0 99.00
2021 06 06 09 00 268  8.2  8.3 99.00 99.00 99.00 999 1015.6 999.0 999.0 999.0 99.0 99.00
2021 06 06 10 00 269  6.4  6.5 99.00 99.00 99.00 999 1016.5 999.0 999.0 999.0 99.0 99.00
2021 06 06 11 00 252  7.3  7.4 99.00 99.00 99.00 999 1017.1 999.0 999.0 999.0 99.0 99.00
2021 06 06 12 00 245  9.4  9.6 99.00 99.00 99.00 999 1017.5 999.0 999.0 999.0 99.0 99.00
2021 06 06 13 00 260  8.5  8.6 99.00 99.00 99.00 999 1017.9 999.0 999.0 999.0 99.0 99.00
2021 06 06 14 00 238  5.2  5.8 99.00 99.00 99.00 999 1018.2 999.0 999.0 999.0 99.0 99.00
2021 06 06 15 00 240  9.1  9.2 99.00 99.00 99.00 999 1018.0 999.0 999.0 999.0 99.0 99.00
2021 06 06 16 00 228  9.3  9.4 99.00 99.00 99.00 999 1017.8 999.0 999.0 999.0 99.0 99.00
2021 06 06 17 00 230  9.3  9.8 99.00 99.00 99.00 999 1017.7 999.0 999.0 999.0 99.0 99.00
2021 06 06 18 00 231  8.8  9.3 99.00 99.00 99.00 999 1017.5 999.0 999.0 999.0 99.0 99.00
2021 06 06 19 00 233  9.4  9.6 99.00 99.00 99.00 999 1017.4 999.0 999.0 999.0 99.0 99.00
2021 06 06 20 00 225  7.4  7.7 99.00 99.00 99.00 999 1017.3 999.0 999.0 999.0 99.0 99.00
2021 06 06 21 00 219  9.4  9.9 99.00 99.00 99.00 999 1016.7 999.0 999.0 999.0 99.0 99.00
2021 06 06 22 00 223 10.7 11.2 99.00 99.00 99.00 999 1016.5 999.0 999.0 999.0 99.0 99.00
2021 06 06 23 00 228 10.8 11.4 99.00 99.00 99.00 999 1016.7 999.0 999.0 999.0 99.0 99.00
2021 06 07 00 00 232 10.0 10.6 99.00 99.00 99.00 999 1017.2 999.0 999.0 999.0 99.0 99.00
2021 06 07 01 00 236  9.4 10.1 99.00 99.00 99.00 999 1017.8 999.0 999.0 999.0 99.0 99.00
2021 06 07 02 00 240  8.4  8.8 99.00 99.00 99.00 999 1018.6 999.0 999.0 999.0 99.0 99.00
2021 06 07 03 00 234  7.9  8.2 99.00 99.00 99.00 999 1019.1 999.0 999.0 999.0 99.0 99.00
2021 06 07 04 00 233  9.0  9.7 99.00 99.00 99.00 999 1019.4 999.0 999.0 999.0 99.0 99.00
2021 06 07 05 00 229 10.7 11.3 99.00 99.00 99.00 999 1019.1 999.0 999.0 999.0 99.0 99.00
2021 06 07 06 00 225  9.9 10.4 99.00 99.00 99.00 999 1019.0 999.0 999.0 999.0 99.0 99.00
2021 06 07 07 00 223  9.8 10.5 99.00 99.00 99.00 999 1018.9 999.0 999.0 999.0 99.0 99.00
2021 06 07 08 00 226  9.1  9.7 99.00 99.00 99.00 999 1018.8 999.0 999.0 999.0 99.0 99.00
2021 06 07 09 00 222  9.2  9.5 99.00 99.00 99.00 999 1018.9 999.0 999.0 999.0 99.0 99.00
2021 06 07 10 00 228  8.1  8.8 99.00 99.00 99.00 999 1019.4 999.0 999.0 999.0 99.0 99.00
2021 06 07 11 00 233  6.4  6.9 99.00 99.00 99.00 999 1020.0 999.0 999.0 999.0 99.0 99.00
2021 06 07 12 00 228  7.7  7.9 99.00 99.00 99.00 999 1020.3 999.0 999.0 999.0 99.0 99.00
2021 06 07 13 00 220  7.8  8.1 99.00 99.00 99.00 999 1020.5 999.0 999.0 999.0 99.0 99.00
2021 06 07 14 00 221  9.0  9.6 99.00 99.00 99.00 999 1020.7 999.0 999.0 999.0 99.0 99.00
2021 06 07 15 00 222  9.2 10.1 99.00 99.00 99.00 999 1020.7 999.0 999.0 999.0 99.0 99.00
2021 06 07 16 00 223  9.0  9.5 99.00 99.00 99.00 999 1020.6 999.0 999.0 999.0 99.0 99.00
2021 06 07 17 00 222 10.3 11.3 99.00 99.00 99.00 999 1020.1 999.0 999.0 999.0 99.0 99.00
2021 06 07 18 00 220  9.8 10.7 99.00 99.00 99.00 999 1019.8 999.0 999.0 999.0 99.0 99.00
2021 06 07 19 00 217  9.9 10.5 99.00 99.00 99.00 999 1019.5 999.0 999.0 999.0 99.0 99.00
2021 06 07 20 00 224  6.5  7.1 99.00 99.00 99.00 999 1019.4 999.0 999.0 999.0 99.0 99.00
2021 06 07 21 00 225  6.5  6.9 99.00 99.00 99.00 999 1019.0 999.0 999.0 999.0 99.0 99.00
2021 06 07 22 00 219  7.6  8.3 99.00 99.00 99.00 999 1018.9 999.0 999.0 999.0 99.0 99.00
2021 06 07 23 00 229  7.5  8.0 99.00 99.00 99.00 999 1019.1 999.0 999.0 999.0 99.0 99.00
2021 06 08 00 00 222  7.4  7.9 99.00 99.00 99.00 999 1019.0 999.0 999.0 999.0 99.0 99.00
2021 06 08 01 00 212  9.6 10.5 99.00 99.00 99.00 999 1018.9 999.0 999.0 999.0 99.0 99.00
2021 06 08 02 00 220  7.9  8.8 99.00 99.00 99.00 999 1019.4 999.0 999.0 999.0 99.0 99.00
2021 06 08 03 00 217  8.1  8.7 99.00 99.00 99.00 999 1019.3 999.0 999.0 999.0 99.0 99.00
2021 06 08 04 00 211  9.2  9.9 99.00 99.00 99.00 999 1018.9 999.0 999.0 999.0 99.0 99.00
2021 06 08 05 00 221  8.4  9.2 99.00 99.00 99.00 999 1019.0 999.0 999.0 999.0 99.0 99.00
2021 06 08 06 00 224  9.9 10.6 99.00 99.00 99.00 999 1018.8 999.0 999.0 999.0 99.0 99.00
2021 06 08 07 00 234  9.7 10.3 99.00 99.00 99.00 999 1018.9 999.0 999.0 999.0 99.0 99.00
2021 06 08 08 00 231  8.6  9.2 99.00 99.00 99.00 999 1018.7 999.0 999.0 999.0 99.0 99.00
2021 06 08 09 00 218  8.7  9.4 99.00 99.00 99.00 999 1018.9 999.0 999.0 999.0 99.0 99.00
2021 06 08 10 00 219  8.1  8.6 99.00 99.00 99.00 999 1019.1 999.0 999.0 999.0 99.0 99.00
2021 06 08 11 00 219  7.8  8.2 99.00 99.00 99.00 999 1019.1 999.0 999.0 999.0 99.0 99.00
2021 06 08 12 00 229  6.9  7.4 99.00 99.00 99.00 999 1019.0 999.0 999.0 999.0 99.0 99.00
2021 06 08 13 00 225  7.0  7.7 99.00 99.00 99.00 999 1019.1 999.0 999.0 999.0 99.0 99.00
2021 06 08 14 00 225  7.2  7.6 99.00 99.00 99.00 999 1019.1 999.0 999.0 999.0 99.0 99.00
